Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Grade
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,06/19/2012,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,RED,0200 - Food Worker Cards current for all food...,5,PR0043224,DA2344089,IV5486677,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,06/19/2012,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,1400 - Raw meats below and away from RTE food,5,PR0043224,DA2344089,IV5486621,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,02/13/2012,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,15,Satisfactory,FALSE,BLUE,3300 - Potential food contamination prevented during ...,5,PR0043224,DA2305618,IV4799653,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,02/13/2012,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,15,Satisfactory,FALSE,BLUE,3700 - In-use utensils properly stored,3,PR0043224,DA2305618,IV4799642,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,02/13/2012,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,13,Satisfactory,FALSE,BLUE,3000 - Proper thawing methods used,3,PR0043224,DA2305618,IV4799605,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,02/13/2012,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,13,Satisfactory,FALSE,BLUE,"4800 - Physical facilities properly installed,...",2,PR0043224,DA2305618,IV4799628,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,10/27/2011,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Consultation/Education - Field,21,Complete,FALSE,,,0,PR0043224,DA2290925,,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,08/18/2011,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,21,Satisfactory,FALSE,,,0,PR0043224,DA2251901,,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,05-05-11,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,21,Satisfactory,FALSE,BLUE,3700 - In-use utensils properly stored,3,PR0043224,DA2218432,IV3472198,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,05-05-11,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,21,Satisfactory,FALSE,BLUE,2900 - Adequate equipment for temperature control,5,PR0043224,DA2218432,IV3472204,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,11-09-10,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0043224,DA2167063,,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,06-03-10,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,10,Unsatisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0043224,DA2125724,IV2170941,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,06-03-10,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,10,Unsatisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored",5,PR0043224,DA2125724,IV2170907,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,06-03-10,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0043224,DA2125724,IV2170915,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,06-03-10,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0043224,DA2125724,IV2170909,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,06-03-10,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,RED,0200 - Food Worker Cards current for all food...,5,PR0043224,DA2125724,IV2170936,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,06-03-10,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,RED,1600 - Proper cooling procedure,30,PR0043224,DA2125724,IV2170937,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,01-07-10,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,0,Satisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored",5,PR0043224,DA2065995,IV1492388,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,01-07-10,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,20,Satisfactory,FALSE,BLUE,3700 - In-use utensils properly stored,3,PR0043224,DA2065995,IV1492366,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,09/14/2009,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Consultation/Education - Field,20,Complete,FALSE,,,0,PR0043224,DA2028409,,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,07/27/2009,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,BLUE,3700 - In-use utensils properly stored,3,PR0043224,DA2009946,IV1005385,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,07/27/2009,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,0200 - Food Worker Cards current for all food...,5,PR0043224,DA2009946,IV1005324,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,07/27/2009,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0043224,DA2009946,IV1005367,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,02-11-09,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Consultation/Education - Field,20,Complete,FALSE,,,0,PR0043224,DA1948692,,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,01/13/2009,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Consultation/Education - Field,20,Complete,FALSE,,,0,PR0043224,DA1938284,,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,01-12-09,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0043224,DA1937623,IV0738590,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,01-12-09,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,RED,2200 - Accurate thermometer provided and used ...,5,PR0043224,DA1937623,IV0738591,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,09-02-08,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0043224,DA1889302,,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,04/28/2008,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,BLUE,"Food-contact surfaces maintained, clean, sanitized",5,PR0043224,DA1836445,IV0622764,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,04/28/2008,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,BLUE,"Utensils, equipment, linens properly stored,...",3,PR0043224,DA1836445,IV0622765,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,04/28/2008,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,18,Unsatisfactory,FALSE,RED,Food Worker Cards current for all food...,5,PR0043224,DA1836445,IV0622763,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,03-10-08,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,18,Unsatisfactory,FALSE,BLUE,"Wiping cloths properly used, stored",5,PR0043224,DA1815451,IV0615286,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,03-10-08,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,18,Unsatisfactory,FALSE,RED,Accurate thermometer provided and used ...,5,PR0043224,DA1815451,IV0615284,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,09/27/2007,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,18,Unsatisfactory,FALSE,BLUE,"Warewashing facilities properly installed,...",5,PR0043224,DA1747921,IV0595996,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,09/27/2007,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,Food Worker Cards current for all food...,5,PR0043224,DA1747921,IV0595995,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,05/21/2007,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Consultation/Education - Field,25,Complete,FALSE,,,0,PR0043224,DA1689672,,2
CENTURY LINK FIELD,SOCC-CENTURY LINK/UPPER WEST/SAUSAGE GRILL (KC342),,Mobile Food Unit - Risk Category III,800 OCCIDENTAL AVE S,SEATTLE,98134,(206) 808-8302,-122.3315931,47.59543814,,,25,,,,,0,PR0085190,,,
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,02/16/2007,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,BLUE,"Wiping cloths properly used, stored",5,PR0043224,DA1649810,IV0575937,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,02/16/2007,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,BLUE,"Food-contact surfaces maintained, clean, sanitized",5,PR0043224,DA1649810,IV0575938,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,02/16/2007,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,Proper cooling procedure,30,PR0043224,DA1649810,IV0575936,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,10/31/2006,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0043224,DA1603036,,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,07-12-06,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0043224,DA1554159,,2
ALADDIN FALAFEL CORNER,ALADDIN FALAFEL CORNER,03-02-06,Seating 0-12 - Risk Category III,4541 UNIVERSITY WAY NE ,Seattle,98105,(206) 548-9539,-122.3134461,47.66244059,ALADDIN FALAFEL CORNER,Routine Inspection/Field Review,3,Satisfactory,FALSE,,,0,PR0043224,DA1494758,,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,01/31/2018,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,,,0,PR0032509,DAHNQYV63,,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,09/25/2017,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,10,Unsatisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0032509,DAN20GN09,IV0XJMURB,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,09/25/2017,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,BLUE,"4800 - Physical facilities properly installed,...",2,PR0032509,DAN20GN09,IVVEDMKEL,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,09/25/2017,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0032509,DAN20GN09,IVNQR86SZ,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,03/20/2017,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,BLUE,3000 - Proper thawing methods used,3,PR0032509,DASJZIISD,IVLKCNC71,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,03/20/2017,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0032509,DASJZIISD,IV8H00NE0,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,03/20/2017,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,2200 - Accurate thermometer provided and used ...,5,PR0032509,DASJZIISD,IVTQXWX0Z,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,03/20/2017,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0032509,DASJZIISD,IVZ0HEYHP,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,03/20/2017,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0032509,DASJZIISD,IVO02LU7F,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,03/23/2016,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0032509,DAYO1ET9A,IVGPRV8KJ,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,03/23/2016,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0032509,DAYO1ET9A,IVWGYA55V,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,01-08-16,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,10,Satisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0032509,DA4EQ4B85,IVYCZZVE1,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,07/24/2015,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,10,Satisfactory,FALSE,,,0,PR0032509,DA1WFDZHW,,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,03-02-15,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Consultation/Education - Field,10,Complete,FALSE,,,0,PR0032509,DAQASHP54,,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,12/19/2014,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0032509,DALR6EG1W,IVL578JSR,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,12/19/2014,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,5,Unsatisfactory,FALSE,RED,1600 - Proper cooling procedure,25,PR0032509,DALR6EG1W,IVRF98ZRW,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,08/29/2014,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,10,Satisfactory,FALSE,,,0,PR0032509,DAPVAAYP8,,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,03-03-14,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0032509,DASQUQ0BD,,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,08/28/2013,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Consultation/Education - Field,15,Complete,FALSE,,,0,PR0032509,DAPARFE00,,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,06-06-13,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Return Inspection,15,Complete,FALSE,,,0,PR0032509,DAMNCW23G,,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,05/21/2013,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0032509,DAMRNMLZN,IVKVOJ5CR,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,05/21/2013,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,BLUE,"3200 - Insects, rodents, animals not present; entrance...",5,PR0032509,DAMRNMLZN,IVKCJR3OW,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,05/21/2013,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,BLUE,3000 - Proper thawing methods used,3,PR0032509,DAMRNMLZN,IVRSWFCWM,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,05/21/2013,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,5,Unsatisfactory,FALSE,RED,"2500 - Toxic substances properly identified,...",10,PR0032509,DAMRNMLZN,IVEFQ12I0,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,05/21/2013,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,1600 - Proper cooling procedure,25,PR0032509,DAMRNMLZN,IVXCCAEIE,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,05/21/2013,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0032509,DAMRNMLZN,IVHL6YZRA,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,01/30/2013,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Return Inspection,15,Satisfactory,FALSE,,,0,PR0032509,DA2410294,,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,01/17/2013,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,BLUE,2900 - Adequate equipment for temperature control,5,PR0032509,DA2406746,IV6436603,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,01/17/2013,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored",5,PR0032509,DA2406746,IV6436553,2
ALADDIN GYRO RESTAURANT,ALADDIN GYRO RESTAURANT,01/17/2013,Seating 13-50 - Risk Category III,4139 UNIVERSITY WAY NE ,Seattle,98105,(206) 632-5253,-122.3134686,47.65805699,ALADDIN GYRO RESTAURANT,Routine Inspection/Field Review,50,Unsatisfactory,FALSE,BLUE,"4800 - Physical facilities properly installed,...",2,PR0032509,DA2406746,IV6436555,2
